1	14	0.0009	0	100	518.67	642.27	1586.5	1400.4	14.62	21.61	554.12	2388.1	9050.3	1.3	47.272	522.15	2388.1	8133.6	8.4106	0.03	391.86	2388	100	38.981	23.392
1	15	-0.0018	-0.0003	100	518.67	642.27	1586.5	1400.4	14.62	21.61	554.12	2388.1	9050.3	1.3	47.273	522.14	2388.1	8133.5	8.4107	0.03	391.87	2388	100	38.981	23.392
1	16	0.0006	0.0005	100	518.67	642.27	1586.5	1400.4	14.62	21.61	554.11	2388.1	9050.3	1.3	47.275	522.14	2388.1	8133.5	8.4108	0.03	391.88	2388	100	38.98	23.391
1	17	0.0002	0.0002	100	518.67	642.28	1586.5	1400.4	14.62	21.61	554.11	2388.1	9050.3	1.3	47.276	522.14	2388.1	8133.4	8.411	0.03	391.88	2388	100	38.98	23.391
1	18	-0.0031	-0.0001	100	518.67	642.28	1586.5	1400.4	14.62	21.61	554.1	2388.1	9050.3	1.3	47.278	522.13	2388.1	8133.3	8.4111	0.03	391.89	2388	100	38.98	23.39
1	19	0.0032	-0.0003	100	518.67	642.28	1586.5	1400.4	14.62	21.61	554.1	2388.1	9050.3	1.3	47.28	522.13	2388.1	8133.3	8.4113	0.03	391.89	2388	100	38.98	23.39
1	20	-0.0037	0.0001	100	518.67	642.29	1586.5	1400.4	14.62	21.61	554.1	2388.1	9050.3	1.3	47.281	522.12	2388.1	8133.2	8.4114	0.03	391.9	2388	100	38.979	23.39
1	21	-0.0012	0.0001	100	518.67	642.29	1586.5	1400.5	14.62	21.61	554.09	2388.1	9050.3	1.3	47.283	522.12	2388.1	8133.2	8.4116	0.03	391.91	2388	100	38.979	23.389
1	22	0.0002	0	100	518.67	642.3	1586.6	1400.5	14.62	21.61	554.09	2388.1	9050.3	1.3	47.284	522.12	2388.1	8133.1	8.4117	0.03	391.91	2388	100	38.979	23.389
1	23	0.0034	-0.0003	100	518.67	642.3	1586.6	1400.5	14.62	21.61	554.08	2388.1	9050.3	1.3	47.286	522.11	2388.1	8133.1	8.4118	0.03	391.92	2388	100	38.978	23.388
1	24	-0.001	0.0003	100	518.67	642.3	1586.6	1400.5	14.62	21.61	554.08	2388.1	9050.3	1.3	47.288	522.11	2388.1	8133	8.412	0.03	391.92	2388	100	38.978	23.388
1	25	0.0023	-0.0004	100	518.67	642.31	1586.6	1400.5	14.62	21.61	554.08	2388.1	9050.3	1.3	47.289	522.11	2388.1	8133	8.4121	0.03	391.93	2388	100	38.978	23.387
1	26	0	0.0002	100	518.67	642.31	1586.6	1400.5	14.62	21.61	554.07	2388.1	9050.3	1.3	47.291	522.1	2388.1	8132.9	8.4123	0.03	391.94	2388	100	38.978	23.387
1	27	-0.0012	-0.0004	100	518.67	642.31	1586.6	1400.5	14.62	21.61	554.07	2388.1	9050.3	1.3	47.292	522.1	2388.1	8132.9	8.4124	0.03	391.94	2388	100	38.977	23.386
1	28	-0.0024	0.0005	100	518.67	642.31	1586.6	1400.5	14.62	21.61	554.06	2388.1	9050.3	1.3	47.294	522.1	2388.1	8132.9	8.4126	0.03	391.95	2388	100	38.977	23.386
1	29	0.0012	-0.0001	100	518.67	642.31	1586.6	1400.5	14.62	21.61	554.06	2388.1	9050.3	1.3	47.296	522.09	2388.1	8132.8	8.4127	0.03	391.96	2388	100	38.977	23.385
1	30	-0.0022	0	100	518.67	642.31	1586.6	1400.6	14.62	21.61	554.05	2388.1	9050.3	1.3	47.297	522.09	2388.1	8132.8	8.4128	0.03	391.98	2388	100	38.976	23.385
1	31	0.0014	0.0005	100	518.67	642.31	1586.6	1400.6	14.62	21.61	554.05	2388.1	9050.3	1.3	47.299	522.08	2388.1	8132.8	8.413	0.03	391.99	2388	100	38.976	23.384
1	32	0.0005	-0.0003	100	518.67	642.31	1586.6	1400.6	14.62	21.61	554.05	2388.1	9050.3	1.3	47.3	522.08	2388.1	8132.7	8.4131	0.03	392.01	2388	100	38.976	23.384
1	33	-0.0042	-0.0004	100	518.67	642.31	1586.6	1400.6	14.62	21.61	554.04	2388.1	9050.3	1.3	47.301	522.08	2388.1	8132.7	8.4133	0.03	392.02	2388	100	38.975	23.383
1	34	0.0015	-0.0001	100	518.67	642.32	1586.6	1400.6	14.62	21.61	554.04	2388.1	9050.3	1.3	47.302	522.07	2388.1	8132.7	8.4134	0.03	392.04	2388	100	38.975	23.383
1	35	0.0003	0.0002	100	518.67	642.32	1586.6	1400.6	14.62	21.61	554.04	2388.1	9050.3	1.3	47.302	522.07	2388.1	8132.6	8.4136	0.03	392.05	2388	100	38.975	23.382
1	36	-0.0004	-0.0002	100	518.67	642.32	1586.7	1400.6	14.62	21.61	554.03	2388.1	9050.3	1.3	47.303	522.07	2388.1	8132.6	8.4137	0.03	392.07	2388	100	38.975	23.382
1	37	-0.0004	0	100	518.67	642.32	1586.7	1400.6	14.62	21.61	554.03	2388.1	9050.3	1.3	47.304	522.06	2388.1	8132.6	8.4139	0.03	392.09	2388	100	38.974	23.381
1	38	-0.0018	-0.0002	100	518.67	642.32	1586.7	1400.6	14.62	21.61	554.03	2388.1	9050.3	1.3	47.304	522.06	2388.1	8132.5	8.414	0.03	392.1	2388	100	38.974	23.38
1	39	-0.003	-0.0001	100	518.67	642.32	1586.7	1400.6	14.62	21.61	554.02	2388.1	9050.2	1.3	47.305	522.06	2388.1	8132.5	8.4142	0.03	392.12	2388	100	38.974	23.38
1	40	0	-0.0004	100	518.67	642.32	1586.7	1400.7	14.62	21.61	554.02	2388.1	9050.2	1.3	47.305	522.05	2388.1	8132.5	8.4143	0.03	392.13	2388	100	38.973	23.379
1	41	0.0033	0.0004	100	518.67	642.32	1586.7	1400.7	14.62	21.61	554.01	2388.1	9050.2	1.3	47.306	522.05	2388.1	8132.4	8.4145	0.03	392.15	2388	100	38.973	23.378
1	42	0.0005	-0.0004	100	518.67	642.32	1586.7	1400.7	14.62	21.61	554.01	2388.1	9050.2	1.3	47.307	522.04	2388.1	8132.4	8.4146	0.03	392.15	2388	100	38.973	23.377
1	43	-0.0027	0.0005	100	518.67	642.32	1586.7	1400.7	14.62	21.61	554.01	2388.1	9050.2	1.3	47.307	522.04	2388.1	8132.4	8.4148	0.03	392.16	2388	100	38.972	23.376
1	44	-0.0001	0.0002	100	518.67	642.32	1586.7	1400.7	14.62	21.61	554	2388.1	9050.2	1.3	47.308	522.04	2388.1	8132.3	8.4149	0.03	392.16	2388	100	38.972	23.375
1	45	-0.0013	0	100	518.67	642.32	1586.7	1400.7	14.62	21.61	554	2388.1	9050.2	1.3	47.309	522.03	2388.1	8132.3	8.4151	0.03	392.17	2388	100	38.972	23.375
1	46	0.0003	0.0001	100	518.67	642.32	1586.7	1400.7	14.62	21.61	554	2388.1	9050.1	1.3	47.309	522.03	2388.1	8132.3	8.4153	0.03	392.17	2388	100	38.972	23.374
1	47	0	0.0005	100	518.67	642.33	1586.7	1400.7	14.62	21.61	553.99	2388.1	9050.1	1.3	47.31	522.02	2388.1	8132.2	8.4154	0.03	392.17	2388	100	38.971	23.373
1	48	0.0019	0.0001	100	518.67	642.33	1586.7	1400.8	14.62	21.61	553.99	2388.1	9050.1	1.3	47.311	522.02	2388.1	8132.2	8.4156	0.03	392.18	2388	100	38.971	23.372
1	49	-0.0014	0.0005	100	518.67	642.33	1586.8	1400.8	14.62	21.61	553.99	2388.1	9050.1	1.3	47.311	522.01	2388.1	8132.1	8.4157	0.03	392.18	2388	100	38.971	23.371
1	50	-0.0032	-0.0001	100	518.67	642.33	1586.8	1400.8	14.62	21.61	553.98	2388.1	9050.1	1.3	47.312	522.01	2388.1	8132.1	8.4159	0.03	392.19	2388	100	38.97	23.37
1	51	-0.001	0.0003	100	518.67	642.33	1586.8	1400.8	14.62	21.61	553.98	2388.1	9050.1	1.3	47.315	522	2388.1	8132.1	8.416	0.03	392.19	2388	100	38.97	23.37
1	52	0.0018	-0.0001	100	518.67	642.33	1586.8	1400.9	14.62	21.61	553.98	2388.1	9050.1	1.3	47.317	522	2388.1	8132	8.4162	0.03	392.19	2388	100	38.97	23.369
1	53	0.0021	-0.0001	100	518.67	642.33	1586.8	1400.9	14.62	21.61	553.97	2388.1	9050	1.3	47.32	521.99	2388.1	8132	8.4163	0.03	392.2	2388	100	38.969	23.368
1	54	-0.0002	0.0005	100	518.67	642.33	1586.8	1400.9	14.62	21.61	553.97	2388.1	9050	1.3	47.323	521.99	2388.1	8132	8.4165	0.03	392.2	2388	100	38.969	23.367
1	55	0.0009	0	100	518.67	642.33	1586.8	1400.9	14.62	21.61	553.97	2388.1	9050	1.3	47.325	521.98	2388.1	8131.9	8.4166	0.03	392.21	2388	100	38.968	23.366
1	56	0.0007	-0.0002	100	518.67	642.33	1586.8	1401	14.62	21.61	553.96	2388.1	9050	1.3	47.328	521.98	2388.1	8131.9	8.4168	0.03	392.21	2388	100	38.966	23.366
1	57	-0.0033	0	100	518.67	642.33	1586.8	1401	14.62	21.61	553.96	2388.1	9050	1.3	47.331	521.97	2388.1	8131.8	8.4169	0.03	392.21	2388	100	38.964	23.365
1	58	-0.0014	0.0001	100	518.67	642.33	1586.8	1401	14.62	21.61	553.95	2388.1	9050	1.3	47.333	521.97	2388.1	8131.7	8.4171	0.03	392.22	2388	100	38.962	23.364
1	59	-0.0006	0.0002	100	518.67	642.33	1586.9	1401	14.62	21.61	553.95	2388.1	9050	1.3	47.336	521.96	2388.1	8131.6	8.4172	0.03	392.22	2388	100	38.961	23.363
1	60	-0.001	-0.0002	100	518.67	642.34	1586.9	1401.1	14.62	21.61	553.95	2388.1	9049.9	1.3	47.339	521.96	2388.1	8131.5	8.4174	0.03	392.23	2388	100	38.959	23.362
1	61	0.0004	0.0005	100	518.67	642.34	1586.9	1401.1	14.62	21.61	553.94	2388.1	9049.9	1.3	47.342	521.95	2388.1	8131.4	8.4176	0.03	392.23	2388	100	38.957	23.361
1	62	0.0004	0.0001	100	518.67	642.35	1586.9	1401.1	14.62	21.61	553.94	2388.1	9049.9	1.3	47.344	521.95	2388.1	8131.3	8.4179	0.03	392.23	2388	100	38.955	23.361
1	63	0.0015	0.0002	100	518.67	642.35	1587	1401.2	14.62	21.61	553.93	2388.1	9049.9	1.3	47.347	521.95	2388.1	8131.2	8.4182	0.03	392.24	2388	100	38.953	23.36
1	64	0.0017	0.0002	100	518.67	642.36	1587	1401.2	14.62	21.61	553.93	2388.1	9049.9	1.3	47.35	521.94	2388.1	8131.1	8.4185	0.03	392.24	2388	100	38.951	23.359
1	65	0	0.0005	100	518.67	642.36	1587	1401.2	14.62	21.61	553.92	2388.1	9049.9	1.3	47.352	521.94	2388.1	8131	8.4188	0.03	392.25	2388	100	38.949	23.358
1	66	-0.0007	-0.0004	100	518.67	642.37	1587.1	1401.3	14.62	21.61	553.92	2388.1	9049.9	1.3	47.355	521.94	2388.1	8130.9	8.4191	0.03	392.25	2388	100	38.947	23.358
1	67	0.0016	-0.0004	100	518.67	642.37	1587.1	1401.3	14.62	21.61	553.92	2388.1	9049.8	1.3	47.357	521.93	2388.1	8130.9	8.4194	0.03	392.25	2388	100	38.945	23.357
1	68	-0.0018	0	100	518.67	642.38	1587.1	1401.4	14.62	21.61	553.91	2388.1	9049.8	1.3	47.359	521.93	2388.1	8130.8	8.4197	0.03	392.26	2388	100	38.943	23.356
1	69	-0.0022	0.0005	100	518.67	642.38	1587.1	1401.5	14.62	21.61	553.91	2388.1	9049.8	1.3	47.36	521.93	2388.1	8130.8	8.42	0.03	392.26	2388	100	38.941	23.356
1	70	-0.0005	0.0002	100	518.67	642.39	1587.2	1401.6	14.62	21.61	553.9	2388.1	9049.7	1.3	47.362	521.92	2388.1	8130.7	8.4203	0.03	392.27	2388	100	38.94	23.355
1	71	0.0016	-0.0003	100	518.67	642.39	1587.2	1401.6	14.62	21.61	553.9	2388.1	9049.7	1.3	47.364	521.92	2388.1	8130.7	8.4206	0.03	392.27	2388	100	38.939	23.354
1	72	-0.0017	0.0001	100	518.67	642.39	1587.2	1401.7	14.62	21.61	553.9	2388.1	9049.7	1.3	47.365	521.92	2388.1	8130.7	8.4209	0.03	392.27	2388	100	38.938	23.354
1	73	-0.0012	-0.0002	100	518.67	642.39	1587.2	1401.8	14.62	21.61	553.89	2388.1	9049.6	1.3	47.367	521.92	2388.1	8130.6	8.4212	0.03	392.28	2388	100	38.937	23.353
1	74	0.0027	0.0001	100	518.67	642.4	1587.3	1401.9	14.62	21.61	553.89	2388.1	9049.6	1.3	47.368	521.91	2388.1	8130.6	8.4215	0.03	392.28	2388	100	38.935	23.352
1	75	0.0009	-0.0004	100	518.67	642.4	1587.3	1402	14.62	21.61	553.88	2388.1	9049.6	1.3	47.37	521.91	2388.1	8130.5	8.4218	0.03	392.29	2388	100	38.934	23.351
1	76	-0.0015	0.0002	100	518.67	642.4	1587.3	1402	14.62	21.61	553.88	2388.1	9049.6	1.3	47.372	521.91	2388.1	8130.5	8.4221	0.03	392.29	2388	100	38.933	23.351
1	77	0.0022	0.0004	100	518.67	642.4	1587.3	1402.1	14.62	21.61	553.87	2388.1	9049.5	1.3	47.373	521.9	2388.1	8130.4	8.4224	0.03	392.29	2388	100	38.932	23.35
1	78	0.004	0.0002	100	518.67	642.4	1587.4	1402.2	14.62	21.61	553.87	2388.1	9049.5	1.3	47.375	521.9	2388.1	8130.4	8.4227	0.03	392.3	2388	100	38.931	23.349
1	79	0.0022	-0.0002	100	518.67	642.41	1587.4	1402.3	14.62	21.61	553.86	2388.1	9049.5	1.3	47.377	521.9	2388.1	8130.4	8.423	0.03	392.3	2388	100	38.929	23.349
1	80	-0.0002	-0.0004	100	518.67	642.41	1587.4	1402.4	14.62	21.61	553.86	2388.1	9049.4	1.3	47.378	521.9	2388.1	8130.3	8.4233	0.03	392.31	2388	100	38.928	23.348
1	81	-0.0018	-0.0004	100	518.67	642.41	1587.4	1402.4	14.62	21.61	553.85	2388.1	9049.4	1.3	47.38	521.89	2388.1	8130.3	8.4236	0.03	392.31	2388	100	38.927	23.347
1	82	-0.0012	0.0001	100	518.67	642.41	1587.5	1402.5	14.62	21.61	553.84	2388.1	9049.4	1.3	47.381	521.89	2388.1	8130.3	8.4239	0.03	392.31	2388	100	38.926	23.347
1	83	0.0004	0.0005	100	518.67	642.42	1587.5	1402.6	14.62	21.61	553.84	2388.1	9049.3	1.3	47.385	521.88	2388.1	8130.2	8.4242	0.03	392.32	2388	100	38.924	23.346
1	84	0.0005	0.0002	100	518.67	642.42	1587.5	1402.7	14.62	21.61	553.83	2388.1	9049.3	1.3	47.389	521.88	2388.1	8130.2	8.4245	0.03	392.32	2388	100	38.923	23.345
1	85	0.0025	0.0003	100	518.67	642.42	1587.6	1402.8	14.62	21.61	553.83	2388.1	9049.3	1.3	47.392	521.87	2388.1	8130.2	8.4247	0.03	392.33	2388	100	38.922	23.345
1	86	-0.0012	0.0004	100	518.67	642.42	1587.6	1403	14.62	21.61	553.82	2388.1	9049.2	1.3	47.396	521.86	2388.1	8130.2	8.4249	0.03	392.33	2388	100	38.921	23.343
1	87	0	-0.0004	100	518.67	642.42	1587.6	1403.1	14.62	21.61	553.82	2388.1	9049.2	1.3	47.4	521.85	2388.1	8130.2	8.4251	0.03	392.33	2388	100	38.92	23.342
1	88	0.0029	0.0003	100	518.67	642.43	1587.6	1403.2	14.62	21.61	553.81	2388.1	9049.2	1.3	47.403	521.85	2388.1	8130.2	8.4252	0.03	392.34	2388	100	38.918	23.341
1	89	0.0008	-0.0001	100	518.67	642.43	1587.7	1403.3	14.62	21.61	553.81	2388.1	9049.2	1.3	47.407	521.84	2388.1	8130.1	8.4254	0.03	392.34	2388	100	38.917	23.34
1	90	0.0017	-0.0001	100	518.67	642.43	1587.7	1403.5	14.62	21.61	553.8	2388.1	9049.1	1.3	47.411	521.83	2388.1	8130.1	8.4256	0.03	392.35	2388	100	38.916	23.338
1	91	0.0025	-0.0004	100	518.67	642.43	1587.7	1403.6	14.62	21.61	553.79	2388.1	9049.1	1.3	47.414	521.83	2388.1	8130.1	8.4258	0.03	392.36	2388	100	38.914	23.337
1	92	0.001	-0.0002	100	518.67	642.43	1587.7	1403.7	14.62	21.61	553.79	2388.1	9049.1	1.3	47.418	521.82	2388.1	8130.1	8.426	0.03	392.4	2388	100	38.912	23.336
1	93	0.0032	0.0002	100	518.67	642.44	1587.8	1403.9	14.62	21.61	553.78	2388.1	9049	1.3	47.422	521.81	2388.1	8130.1	8.4262	0.03	392.43	2388	100	38.909	23.335
1	94	-0.0021	0.0002	100	518.67	642.44	1587.8	1404	14.62	21.61	553.78	2388.1	9049	1.3	47.425	521.81	2388.1	8130.1	8.4264	0.03	392.46	2388	100	38.907	23.333
1	95	0.0019	0.0003	100	518.67	642.44	1587.8	1404.1	14.62	21.61	553.77	2388.1	9049	1.3	47.429	521.8	2388.1	8130	8.4265	0.03	392.5	2388	100	38.905	23.332
1	96	-0.0034	0.0001	100	518.67	642.44	1587.8	1404.3	14.62	21.61	553.77	2388.1	9048.9	1.3	47.433	521.79	2388.1	8130	8.4267	0.03	392.53	2388	100	38.903	23.331
1	97	0.0035	-0.0003	100	518.67	642.45	1587.9	1404.4	14.62	21.61	553.76	2388.1	9048.9	1.3	47.436	521.79	2388.1	8130	8.4269	0.03	392.57	2388	100	38.901	23.33
1	98	0.0006	0.0004	100	518.67	642.45	1587.9	1404.5	14.62	21.61	553.76	2388.1	9048.9	1.3	47.44	521.78	2388.1	8130	8.4271	0.03	392.6	2388	100	38.899	23.328
1	99	-0.0005	0	100	518.67	642.45	1587.9	1404.7	14.62	21.61	553.75	2388.1	9048.8	1.3	47.443	521.77	2388.1	8130	8.4273	0.03	392.63	2388	100	38.897	23.327
1	100	-0.0021	-0.0003	100	518.67	642.45	1588	1404.8	14.62	21.61	553.74	2388.1	9048.8	1.3	47.446	521.76	2388.1	8130	8.4275	0.03	392.67	2388	100	38.895	23.326
1	101	0.0012	0.0003	100	518.67	642.46	1588	1404.9	14.62	21.61	553.74	2388.1	9048.7	1.3	47.45	521.75	2388.1	8129.9	8.4277	0.03	392.7	2388	100	38.892	23.325
1	102	0.0017	0.0005	100	518.67	642.46	1588	1405	14.62	21.61	553.73	2388.1	9048.7	1.3	47.453	521.74	2388.1	8129.9	8.4279	0.03	392.74	2388	100	38.89	23.323
1	103	-0.0013	0.0001	100	518.67	642.46	1588.1	1405.1	14.62	21.61	553.73	2388.1	9048.7	1.3	47.456	521.73	2388.1	8129.9	8.428	0.03	392.77	2388	100	38.888	23.322
1	104	-0.0001	0.0001	100	518.67	642.47	1588.1	1405.2	14.62	21.61	553.72	2388.1	9048.6	1.3	47.459	521.72	2388.1	8129.9	8.4282	0.03	392.8	2388	100	38.886	23.321
1	105	0.0024	0.0004	100	518.67	642.48	1588.2	1405.2	14.62	21.61	553.72	2388.1	9048.6	1.3	47.463	521.71	2388.1	8129.9	8.4284	0.03	392.84	2388	100	38.884	23.32
1	106	0	0.0001	100	518.67	642.49	1588.2	1405.3	14.62	21.61	553.71	2388.1	9048.5	1.3	47.466	521.7	2388.1	8129.9	8.4286	0.03	392.87	2388	100	38.882	23.318
1	107	-0.0012	-0.0001	100	518.67	642.5	1588.3	1405.4	14.62	21.61	553.71	2388.1	9048.5	1.3	47.469	521.7	2388.1	8129.8	8.4288	0.03	392.91	2388	100	38.879	23.317
1	108	0.0008	0.0001	100	518.67	642.51	1588.3	1405.5	14.62	21.61	553.7	2388.1	9048.4	1.3	47.472	521.68	2388.1	8129.8	8.429	0.03	392.94	2388	100	38.877	23.316
1	109	-0.0011	-0.0003	100	518.67	642.52	1588.4	1405.5	14.62	21.61	553.69	2388.1	9048.4	1.3	47.475	521.67	2388.1	8129.8	8.4292	0.03	392.98	2388	100	38.875	23.315
1	110	0	0.0004	100	518.67	642.53	1588.4	1405.6	14.62	21.61	553.69	2388.1	9048.4	1.3	47.479	521.66	2388.1	8129.8	8.4293	0.03	393.01	2388	100	38.872	23.314
1	111	0.0008	0.0004	100	518.67	642.54	1588.4	1405.7	14.62	21.61	553.68	2388.1	9048.3	1.3	47.482	521.64	2388.1	8129.8	8.4295	0.03	393.04	2388	100	38.87	23.313
1	112	0.0005	0.0003	100	518.67	642.55	1588.5	1405.7	14.62	21.61	553.68	2388.1	9048.3	1.3	47.485	521.63	2388.1	8129.8	8.4297	0.03	393.07	2388	100	38.868	23.312
1	113	0.0007	0.0001	100	518.67	642.57	1588.5	1405.8	14.62	21.61	553.67	2388.1	9048.2	1.3	47.488	521.62	2388.1	8129.8	8.4299	0.03	393.07	2388	100	38.865	23.31
1	114	0.0003	0.0004	100	518.67	642.58	1588.6	1405.9	14.62	21.61	553.67	2388.1	9048.2	1.3	47.492	521.6	2388.1	8129.7	8.4301	0.03	393.08	2388	100	38.862	23.309
1	115	-0.0017	0.0005	100	518.67	642.59	1588.6	1406	14.62	21.61	553.65	2388.1	9048.2	1.3	47.497	521.59	2388.1	8129.7	8.4305	0.03	393.09	2388	100	38.859	23.308
1	116	-0.002	-0.0003	100	518.67	642.6	1588.7	1406	14.62	21.61	553.63	2388.1	9048.1	1.3	47.501	521.57	2388.1	8129.7	8.4309	0.03	393.1	2388	100	38.856	23.307
1	117	0.0005	0.0004	100	518.67	642.61	1588.7	1406.1	14.62	21.61	553.61	2388.1	9048.1	1.3	47.506	521.56	2388.1	8129.7	8.4313	0.03	393.11	2388	100	38.852	23.306
1	118	-0.0006	-0.0004	100	518.67	642.62	1588.8	1406.2	14.62	21.61	553.58	2388.1	9048	1.3	47.511	521.55	2388.1	8129.7	8.4317	0.03	393.11	2388	100	38.849	23.305
1	119	0.0013	0.0005	100	518.67	642.63	1588.8	1406.3	14.62	21.61	553.56	2388.1	9048	1.3	47.515	521.53	2388.1	8129.7	8.4321	0.03	393.12	2388	100	38.846	23.303
1	120	-0.0024	0.0005	100	518.67	642.64	1588.8	1406.4	14.62	21.61	553.53	2388.1	9047.9	1.3	47.52	521.52	2388.1	8129.6	8.4325	0.03	393.13	2388	100	38.842	23.302
1	121	-0.0033	0.0004	100	518.67	642.65	1588.9	1406.5	14.62	21.61	553.51	2388.1	9047.9	1.3	47.524	521.51	2388.1	8129.6	8.4329	0.03	393.14	2388	100	38.839	23.301
1	122	0.0026	-0.0001	100	518.67	642.66	1588.9	1406.6	14.62	21.61	553.48	2388.1	9047.9	1.3	47.529	521.49	2388.1	8129.6	8.4333	0.03	393.15	2388	100	38.835	23.3
1	123	0.0016	-0.0002	100	518.67	642.67	1589	1406.8	14.62	21.61	553.46	2388.1	9047.8	1.3	47.534	521.48	2388.1	8129.6	8.4337	0.03	393.16	2388	100	38.832	23.299
1	124	0.0025	0.0002	100	518.67	642.68	1589	1406.9	14.62	21.61	553.43	2388.1	9047.8	1.3	47.538	521.47	2388.1	8129.6	8.4341	0.03	393.16	2388	100	38.829	23.298
1	125	-0.0004	0.0005	100	518.67	642.68	1589.1	1407.1	14.62	21.61	553.41	2388.1	9047.7	1.3	47.543	521.45	2388.1	8129.6	8.4345	0.03	393.17	2388	100	38.825	23.297
1	126	0.0016	0.0001	100	518.67	642.69	1589.1	1407.2	14.62	21.61	553.39	2388.1	9047.7	1.3	47.548	521.43	2388.1	8129.5	8.4349	0.03	393.18	2388	100	38.822	23.295
1	127	-0.001	0.0002	100	518.67	642.7	1589.2	1407.4	14.62	21.61	553.36	2388.1	9047.7	1.3	47.552	521.4	2388.1	8129.5	8.4354	0.03	393.19	2388	100	38.819	23.294
1	128	-0.0006	0.0003	100	518.67	642.71	1589.2	1407.5	14.62	21.61	553.34	2388.1	9047.6	1.3	47.557	521.38	2388.1	8129.5	8.4358	0.03	393.2	2388	100	38.815	23.293
1	129	-0.0033	0.0003	100	518.67	642.71	1589.2	1407.7	14.62	21.61	553.31	2388.1	9047.6	1.3	47.562	521.36	2388.1	8129.5	8.4362	0.03	393.2	2388	100	38.812	23.292
1	130	-0.0007	0.0002	100	518.67	642.72	1589.3	1407.8	14.62	21.61	553.29	2388.1	9047.5	1.3	47.565	521.34	2388.1	8129.5	8.4366	0.03	393.21	2388	100	38.808	23.291
1	131	0.0002	-0.0001	100	518.67	642.73	1589.5	1408	14.62	21.61	553.26	2388.1	9047.5	1.3	47.568	521.32	2388.1	8129.5	8.437	0.03	393.22	2388	100	38.805	23.29
1	132	0.0032	-0.0001	100	518.67	642.74	1589.6	1408.1	14.62	21.61	553.24	2388.1	9047.4	1.3	47.571	521.3	2388.1	8129.4	8.4374	0.03	393.23	2388	100	38.802	23.288
1	133	0.0032	-0.0002	100	518.67	642.74	1589.8	1408.2	14.62	21.61	553.22	2388.1	9047.3	1.3	47.573	521.28	2388.1	8129.4	8.4378	0.03	393.24	2388	100	38.798	23.285
1	134	-0.0014	0	100	518.67	642.75	1589.9	1408.4	14.62	21.61	553.2	2388.1	9047.3	1.3	47.576	521.25	2388.1	8129.4	8.4382	0.03	393.24	2388	100	38.794	23.283
1	135	-0.0017	0.0001	100	518.67	642.76	1590.1	1408.5	14.62	21.61	553.18	2388.1	9047.2	1.3	47.579	521.23	2388.1	8129.4	8.4386	0.03	393.25	2388	100	38.791	23.28
